# Y-M-D   T H:M:S     ObsNum  Receiver   ObsGoal      ObgPgm      SourceName                ProjectId                   RestFreq      VLSR    TINT    RA          DEC        AZ     EL
2022-05-14T06:01:45    99528  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  200.0  39.6  199.98 0
2022-05-14T06:02:18    99529  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.2  207.258341 -28.367648  200.2  39.6  199.98 0
2022-05-14T06:04:24    99530  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.1  207.258341 -28.367648  200.7  39.4  199.98 0
2022-05-14T06:04:55    99531  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.3  207.258341 -28.367648  200.9  39.4  199.98 0
2022-05-14T06:09:23    99532  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.3  207.258341 -28.367648  202.0  39.0  199.98 0
2022-05-14T06:09:56    99533  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.5  207.258341 -28.367648  202.2  38.9  199.98 0
2022-05-15T01:35:03    99599  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.0  146.889517  11.428840  237.9  76.2  199.98 0
2022-05-15T01:35:34    99600  SEQ        Pointing     Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.2  146.889517  11.428840  238.5  76.0  199.98 0
2022-05-15T01:37:35    99601  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.0  146.889517  11.428840  239.6  75.6  199.98 0
2022-05-15T01:38:06    99602  SEQ        Pointing     Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.2  146.889517  11.428840  239.9  75.5  199.98 0
2022-05-15T01:40:23    99603  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.7  146.889517  11.428840  241.1  75.0  199.98 0
2022-05-15T01:40:56    99604  SEQ        Pointing     Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.2  146.889517  11.428840  241.4  74.9  199.98 0
2022-05-15T01:43:23    99605  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.5  146.889517  11.428840  242.6  74.4  -237.6 0
2022-05-15T01:43:57    99606  SEQ        Focus        Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.1  146.889517  11.428840  242.9  74.3  -237.6 0
2022-05-15T01:45:23    99607  SEQ        Focus        Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      29.0  146.889517  11.428840  243.5  74.0  -237.6 0
2022-05-15T01:46:49    99608  SEQ        Focus        Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.4  146.889517  11.428840  244.2  73.7  -237.6 0
2022-05-15T01:48:17    99609  SEQ        Focus        Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.1  146.889517  11.428840  244.8  73.4  -237.6 0
2022-05-15T01:49:43    99610  SEQ        Focus        Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.7  146.889517  11.428840  245.4  73.1  -237.6 0
2022-05-15T01:52:40    99611  SEQ        Focus        Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.6  146.889517  11.428840  246.5  72.4  -237.6 0
2022-05-15T01:54:03    99612  SEQ        Focus        Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      29.0  146.889517  11.428840  247.0  72.1  -237.6 0
2022-05-15T01:57:58    99613  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.2  146.889517  11.428840  248.4  71.3  199.98 0
2022-05-15T01:58:30    99614  SEQ        Pointing     Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.8  146.889517  11.428840  248.6  71.1  199.98 0
2022-05-15T02:00:14    99615  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       6.0  146.889517  11.428840  249.2  70.8  199.98 0
2022-05-15T02:00:48    99616  SEQ        Pointing     Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.8  146.889517  11.428840  249.4  70.6  199.98 0
2022-05-15T02:02:53    99617  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       6.3  146.889517  11.428840  250.0  70.2  199.98 0
2022-05-15T02:03:27    99618  SEQ        Pointing     Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.6  146.889517  11.428840  250.2  70.0  199.98 0
2022-05-15T02:08:11    99619  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.4  146.889517  11.428840  251.6  69.0  -237.6 0
2022-05-15T02:08:32    99620  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.0  146.889517  11.428840  251.7  68.9  -237.6 0
2022-05-15T02:09:07    99621  SEQ        Pointing     Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      28.1  146.889517  11.428840  251.8  68.8  -237.6 0
2022-05-15T02:10:34    99622  SEQ        Pointing     Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      28.3  146.889517  11.428840  252.2  68.4  -237.6 0
2022-05-15T02:12:00    99623  SEQ        Pointing     Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      28.1  146.889517  11.428840  252.6  68.1  -237.6 0
2022-05-15T07:39:13    99624  SEQ        Calibration  Cal         OH2.6-0.4                 2022S1SEQUOIACommissioning      86.2434    -4       5.2  268.328333 -26.943611  158.4  40.8  199.98 0
2022-05-15T07:39:49    99625  SEQ        Pointing     Map(Az/C)   OH2.6-0.4                 2022S1SEQUOIACommissioning      86.2434    -4      28.8  268.328333 -26.943611  158.6  40.8  199.98 0
2022-05-15T07:45:42    99626  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.8  207.258341 -28.367648  223.3  26.0  199.98 0
2022-05-15T07:46:15    99627  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.3  207.258341 -28.367648  223.4  25.8  199.98 0
2022-05-15T07:48:26    99628  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.0  207.258341 -28.367648  223.7  25.5  199.98 0
2022-05-15T07:48:59    99629  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.5  207.258341 -28.367648  223.8  25.4  199.98 0
2022-05-15T07:52:34    99630  SEQ        Calibration  Cal         W-Hya                     2022S1SEQUOIACommissioning      86.2434    41       5.6  207.258341 -28.367648  224.4  24.8  199.98 0
2022-05-15T07:53:10    99631  SEQ        Pointing     Map(Az/C)   W-Hya                     2022S1SEQUOIACommissioning      86.2434    41      27.1  207.258341 -28.367648  224.5  24.7  199.98 0
2022-05-17T02:29:50    99634  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.0  146.889517  11.428840  258.0  62.2  199.98 0
2022-05-17T02:30:24    99635  SEQ        Pointing     Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.2  146.889517  11.428840  258.1  62.1  199.98 0
2022-05-17T02:32:22    99636  SEQ        Pointing     Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      28.0  146.889517  11.428840  258.5  61.6  199.98 0
2022-05-17T02:36:18    99637  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.0  146.889517  11.428840  259.1  60.7  -237.6 0
2022-05-17T02:36:50    99638  SEQ        Focus        Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.4  146.889517  11.428840  259.2  60.6  -237.6 0
2022-05-17T02:38:10    99639  SEQ        Focus        Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.4  146.889517  11.428840  259.4  60.3  -237.6 0
2022-05-17T02:39:30    99640  SEQ        Focus        Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.3  146.889517  11.428840  259.6  60.0  -237.6 0
2022-05-17T02:40:52    99641  SEQ        Focus        Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.5  146.889517  11.428840  259.8  59.7  -237.6 0
2022-05-17T02:42:12    99642  SEQ        Focus        Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      28.6  146.889517  11.428840  260.0  59.3  -237.6 0
2022-05-17T02:43:31    99643  SEQ        Focus        Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.2  146.889517  11.428840  260.2  59.0  -237.6 0
2022-05-17T02:46:53    99644  SEQ        Pointing     Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      28.7  146.889517  11.428840  260.7  58.2  -237.6 0
2022-05-17T02:48:44    99645  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.3  146.889517  11.428840  261.0  57.8  237.6 0
2022-05-17T02:49:18    99646  SEQ        Astigmatism  Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.2  146.889517  11.428840  261.1  57.7  237.6 0
2022-05-17T02:50:38    99647  SEQ        Astigmatism  Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.1  146.889517  11.428840  261.2  57.4  237.6 0
2022-05-17T02:51:57    99648  SEQ        Astigmatism  Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      28.0  146.889517  11.428840  261.4  57.1  237.6 0
2022-05-17T02:53:12    99649  SEQ        Astigmatism  Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.7  146.889517  11.428840  261.6  56.8  237.6 0
2022-05-17T02:54:32    99650  SEQ        Astigmatism  Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.2  146.889517  11.428840  261.8  56.5  237.6 0
2022-05-17T02:56:42    99651  SEQ        Astigmatism  Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.4  146.889517  11.428840  262.1  55.9  237.6 0
2022-05-17T02:57:58    99652  SEQ        Astigmatism  Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.5  146.889517  11.428840  262.2  55.6  237.6 0
2022-05-17T03:00:51    99653  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.0  146.889517  11.428840  262.6  55.0  199.98 0
2022-05-17T03:01:22    99654  SEQ        Pointing     Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.9  146.889517  11.428840  262.7  54.8  199.98 0
2022-05-17T03:04:02    99655  SEQ        Pointing     Map(Az/C)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      27.5  146.889517  11.428840  263.0  54.2  199.98 0
2022-05-17T03:06:48    99656  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.2  146.889517  11.428840  263.3  53.6  237.6 0
2022-05-17T03:07:11    99657  SEQ        Calibration  Bs          R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      20.4  146.889517  11.428840  263.4  53.5  237.6 0
2022-05-17T03:58:36    99669  SEQ        Calibration  Cal         R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1       5.0  146.889517  11.428840  268.5  41.3  239.76 0
2022-05-17T03:59:09    99670  SEQ        Pointing     Map(Az/D)   R-Leo                     2022S1SEQUOIACommissioning      86.2434    -1      90.7  146.889517  11.428840  268.6  41.2  239.76 0
2022-05-17T05:38:16    99684  SEQ        Calibration  Cal         RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14       6.1  195.658265   5.185566  244.7  60.9  -237.6 0
2022-05-17T05:38:46    99685  SEQ        Focus        Bs          RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14      20.3  195.658265   5.185566  244.9  60.8  -237.6 0
2022-05-17T05:39:40    99686  SEQ        Focus        Bs          RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14      21.7  195.658265   5.185566  245.1  60.6  -237.6 0
2022-05-17T05:40:32    99687  SEQ        Focus        Bs          RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14      20.5  195.658265   5.185566  245.4  60.4  -237.6 0
2022-05-17T05:41:25    99688  SEQ        Focus        Bs          RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14      21.0  195.658265   5.185566  245.6  60.2  -237.6 0
2022-05-17T05:42:34    99689  SEQ        Focus        Bs          RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14      21.8  195.658265   5.185566  245.9  60.0  -237.6 0
2022-05-17T05:44:29    99690  SEQ        Pointing     Map(Az/D)   RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14      84.0  195.658265   5.185566  246.3  59.6  -237.6 0
2022-05-17T05:48:14    99691  SEQ        Calibration  Cal         RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14       5.0  195.658265   5.185566  247.2  58.8  237.6 0
2022-05-17T05:48:42    99692  SEQ        Astigmatism  Bs          RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14      20.8  195.658265   5.185566  247.4  58.6  237.6 0
2022-05-17T05:49:36    99693  SEQ        Astigmatism  Bs          RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14      20.0  195.658265   5.185566  247.5  58.5  237.6 0
2022-05-17T05:50:30    99694  SEQ        Astigmatism  Bs          RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14      20.7  195.658265   5.185566  247.8  58.3  237.6 0
2022-05-17T05:51:24    99695  SEQ        Astigmatism  Bs          RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14      20.3  195.658265   5.185566  248.0  58.1  237.6 0
2022-05-17T05:52:48    99696  SEQ        Astigmatism  Bs          RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14      20.3  195.658265   5.185566  248.3  57.8  237.6 0
2022-05-17T05:53:42    99697  SEQ        Astigmatism  Bs          RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14      22.0  195.658265   5.185566  248.5  57.6  237.6 0
2022-05-17T05:55:15    99698  SEQ        Calibration  Cal         RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14       5.3  195.658265   5.185566  248.8  57.2  239.76 0
2022-05-17T05:55:48    99699  SEQ        Pointing     Map(Az/D)   RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14      89.1  195.658265   5.185566  248.9  57.1  239.76 0
2022-05-17T05:59:07    99700  SEQ        Calibration  Bs          RT-Vir                    2022S1SEQUOIACommissioning      86.2434    14      20.0  195.658265   5.185566  249.6  56.3  239.76 0
2022-05-17T08:40:11    99731  SEQ        Calibration  Cal         NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12       5.0  324.067201  32.516752   63.0  37.6  239.76 0
2022-05-17T08:40:46    99732  SEQ        Pointing     Map(Az/D)   NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12      84.6  324.067201  32.516752   63.0  38.0  239.76 0
2022-05-17T08:46:29    99733  SEQ        Calibration  Cal         NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12       5.0  324.067201  32.516752   62.9  39.2  239.76 0
2022-05-17T08:47:02    99734  SEQ        Pointing     Map(Az/D)   NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12      83.0  324.067201  32.516752   62.9  39.3  239.76 0
2022-05-17T08:51:31    99735  SEQ        Calibration  Cal         NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12       5.0  324.067201  32.516752   62.9  40.3  -237.6 0
2022-05-17T08:51:59    99736  SEQ        Focus        Bs          NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12      21.7  324.067201  32.516752   62.9  40.4  -237.6 0
2022-05-17T08:52:52    99737  SEQ        Focus        Bs          NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12      20.0  324.067201  32.516752   62.9  40.6  -237.6 0
2022-05-17T08:53:42    99738  SEQ        Focus        Bs          NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12      23.2  324.067201  32.516752   62.9  40.8  -237.6 0
2022-05-17T08:54:37    99739  SEQ        Focus        Bs          NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12      20.6  324.067201  32.516752   62.9  40.9  -237.6 0
2022-05-17T08:57:15    99740  SEQ        Calibration  Cal         NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12       5.1  324.067201  32.516752   62.8  41.5  239.76 0
2022-05-17T08:57:48    99741  SEQ        Pointing     Map(Az/D)   NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12      82.2  324.067201  32.516752   62.8  41.6  239.76 0
2022-05-17T09:01:45    99742  SEQ        Calibration  Cal         NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12       5.9  324.067201  32.516752   62.8  42.4  237.6 0
2022-05-17T09:02:16    99743  SEQ        Astigmatism  Bs          NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12      20.3  324.067201  32.516752   62.8  42.6  237.6 0
2022-05-17T09:03:09    99744  SEQ        Astigmatism  Bs          NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12      23.0  324.067201  32.516752   62.7  42.7  237.6 0
2022-05-17T09:04:03    99745  SEQ        Astigmatism  Bs          NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12      20.0  324.067201  32.516752   62.7  42.9  237.6 0
2022-05-17T09:04:58    99746  SEQ        Astigmatism  Bs          NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12      20.3  324.067201  32.516752   62.7  43.1  237.6 0
2022-05-17T09:06:13    99747  SEQ        Astigmatism  Bs          NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12      21.1  324.067201  32.516752   62.7  43.4  237.6 0
2022-05-17T09:07:08    99748  SEQ        Astigmatism  Bs          NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12      22.7  324.067201  32.516752   62.7  43.6  237.6 0
2022-05-17T09:08:57    99749  SEQ        Calibration  Cal         NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12       5.0  324.067201  32.516752   62.6  44.0  239.76 0
2022-05-17T09:09:29    99750  SEQ        Pointing     Map(Az/D)   NSV13806                  2022S1SEQUOIACommissioning      86.2434   -12      83.0  324.067201  32.516752   62.6  44.1  239.76 0
2022-05-18T01:57:05    99781  SEQ        Calibration  Cal         Stay                      2022S1SEQUOIACommissioning      87.8480   -34       5.0  321.880792  71.816639  360.0  60.0  0 0
2022-05-18T09:34:55    99864  SEQ        Calibration  Cal         RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26       5.0  299.400262  -1.886479  138.8  63.1  199.98 0
2022-05-18T09:35:26    99865  SEQ        Pointing     Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.2  299.400262  -1.886479  139.2  63.2  199.98 0
2022-05-18T09:38:57    99866  SEQ        Pointing     Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.2  299.400262  -1.886479  140.8  63.8  199.98 0
2022-05-18T09:41:35    99867  SEQ        Calibration  Cal         IRC-10529                 2022S1SEQUOIACommissioning      86.2434   -18       5.4  302.616139  -6.270488  141.9  58.7  199.98 0
2022-05-18T09:42:07    99868  SEQ        Pointing     Map(Az/C)   IRC-10529                 2022S1SEQUOIACommissioning      86.2434   -18      27.4  302.616139  -6.270488  142.1  58.8  199.98 0
2022-05-18T09:44:58    99869  SEQ        Calibration  Cal         RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26       5.0  299.400262  -1.886479  143.4  64.6  199.98 0
2022-05-18T09:45:30    99870  SEQ        Pointing     Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.5  299.400262  -1.886479  143.9  64.7  199.98 0
2022-05-18T09:47:23    99871  SEQ        Calibration  Cal         RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26       6.2  299.400262  -1.886479  144.8  65.0  -237.6 0
2022-05-18T09:47:58    99872  SEQ        Focus        Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.2  299.400262  -1.886479  145.1  65.1  -237.6 0
2022-05-18T09:49:22    99873  SEQ        Focus        Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.1  299.400262  -1.886479  145.8  65.2  -237.6 0
2022-05-18T09:50:48    99874  SEQ        Focus        Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      28.8  299.400262  -1.886479  146.5  65.4  -237.6 0
2022-05-18T09:52:12    99875  SEQ        Focus        Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.6  299.400262  -1.886479  147.2  65.6  -237.6 0
2022-05-18T09:56:31    99876  SEQ        Calibration  Cal         RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26       5.1  299.400262  -1.886479  149.5  66.2  199.98 0
2022-05-18T09:57:04    99877  SEQ        Pointing     Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.6  299.400262  -1.886479  149.8  66.2  199.98 0
2022-05-18T09:58:46    99878  SEQ        Pointing     Map(Az/C)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      27.6  299.400262  -1.886479  150.8  66.4  199.98 0
2022-05-18T10:01:20    99879  SEQ        Calibration  Cal         RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26       5.2  299.400262  -1.886479  152.2  66.7  -237.6 0
2022-05-18T10:01:48    99880  SEQ        Focus        Bs          RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      20.1  299.400262  -1.886479  152.5  66.8  -237.6 0
2022-05-18T10:02:42    99881  SEQ        Focus        Bs          RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      20.9  299.400262  -1.886479  153.0  66.9  -237.6 0
2022-05-18T10:03:37    99882  SEQ        Focus        Bs          RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      20.3  299.400262  -1.886479  153.5  67.0  -237.6 0
2022-05-18T10:04:29    99883  SEQ        Focus        Bs          RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      20.0  299.400262  -1.886479  154.1  67.1  -237.6 0
2022-05-18T10:07:27    99884  SEQ        Focus        Bs          RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      20.3  299.400262  -1.886479  155.8  67.4  -237.6 0
2022-05-18T10:09:19    99885  SEQ        Focus        Bs          RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      20.2  299.400262  -1.886479  156.9  67.5  -237.6 0
2022-05-18T10:10:35    99886  SEQ        Pointing     Map(Az/D)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      84.5  299.400262  -1.886479  157.7  67.6  -237.6 0
2022-05-18T10:14:09    99887  SEQ        Calibration  Cal         RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26       5.5  299.400262  -1.886479  159.9  67.9  237.6 0
2022-05-18T10:14:38    99888  SEQ        Astigmatism  Bs          RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      21.0  299.400262  -1.886479  160.3  68.0  237.6 0
2022-05-18T10:15:32    99889  SEQ        Astigmatism  Bs          RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      21.3  299.400262  -1.886479  160.8  68.1  237.6 0
2022-05-18T10:16:30    99890  SEQ        Astigmatism  Bs          RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      20.2  299.400262  -1.886479  161.4  68.1  237.6 0
2022-05-18T10:17:25    99891  SEQ        Astigmatism  Bs          RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      20.0  299.400262  -1.886479  162.0  68.2  237.6 0
2022-05-18T10:18:41    99892  SEQ        Astigmatism  Bs          RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      20.6  299.400262  -1.886479  162.8  68.3  237.6 0
2022-05-18T10:19:38    99893  SEQ        Astigmatism  Bs          RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      21.4  299.400262  -1.886479  163.5  68.4  237.6 0
2022-05-18T10:21:22    99894  SEQ        Calibration  Cal         RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26       5.0  299.400262  -1.886479  164.5  68.5  239.76 0
2022-05-18T10:21:57    99895  SEQ        Pointing     Map(Az/D)   RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      85.2  299.400262  -1.886479  165.0  68.5  239.76 0
2022-05-18T10:25:29    99896  SEQ        Calibration  Bs          RR-Aql                    2022S1SEQUOIACommissioning      86.2434    26      20.0  299.400262  -1.886479  167.4  68.7  239.76 0
2022-05-20T02:36:00   100024  SEQ        Calibration  Cal         Sky                       2022S1SEQUOIACommissioning      86.2434     0       5.1  179.882641  29.245507    3.9  79.8  237.6 0
2022-05-20T02:39:30   100025  SEQ        Calibration  Cal         Sky                       2022S1SEQUOIACommissioning      89.0901     0       5.1  179.882641  29.245507  359.5  79.9  237.6 0
2022-05-20T02:40:35   100026  SEQ        Calibration  Cal         Sky                       2022S1SEQUOIACommissioning      93.1763     0       5.6  179.882641  29.245507  358.2  79.9  237.6 0
2022-05-20T02:41:45   100027  SEQ        Calibration  Cal         Sky                       2022S1SEQUOIACommissioning      99.8665     0       5.1  179.882641  29.245507  356.8  79.8  237.6 0
2022-05-20T02:44:16   100028  SEQ        Calibration  Cal         Sky                       2022S1SEQUOIACommissioning     104.7114     0       5.0  179.882641  29.245507  353.7  79.8  237.6 0
2022-05-20T02:45:22   100029  SEQ        Calibration  Cal         Sky                       2022S1SEQUOIACommissioning     110.2014     0       5.0  179.882641  29.245507  352.3  79.8  237.6 0
2022-05-20T02:46:23   100030  SEQ        Calibration  Cal         Sky                       2022S1SEQUOIACommissioning     112.3590     0       5.0  179.882641  29.245507  351.1  79.7  237.6 0
2022-05-20T02:47:24   100031  SEQ        Calibration  Cal         Sky                       2022S1SEQUOIACommissioning     113.1705     0       5.0  179.882641  29.245507  349.9  79.7  237.6 0
2022-05-20T02:48:37   100032  SEQ        Calibration  Cal         Sky                       2022S1SEQUOIACommissioning     115.2712     0       5.0  179.882641  29.245507  348.4  79.6  237.6 0
2022-05-20T03:06:47   100033  SEQ        Calibration  Cal         IRC+10216                 2022S1SEQUOIACommissioning     115.2712   -26       5.0  146.989167  13.278767  267.4  51.4  -720 0
2022-05-20T03:07:24   100034  SEQ        Pointing     Map(Az/D)   IRC+10216                 2022S1SEQUOIACommissioning     115.2712   -26      87.5  146.989167  13.278767  267.5  51.2  -720 0
2022-05-20T03:10:46   100035  SEQ        Pointing     Map(Az/C)   IRC+10216                 2022S1SEQUOIACommissioning     115.2712   -26    1077.9  146.989167  13.278767  267.8  50.4  -720 0
2022-05-20T03:52:00   100036  SEQ        Calibration  Cal         IRC+10216                 2022S1SEQUOIACommissioning     115.2712   -26       5.0  146.989167  13.278767  271.3  40.7  -720 0
2022-05-20T03:52:36   100037  SEQ        Pointing     Map(Az/D)   IRC+10216                 2022S1SEQUOIACommissioning     115.2712   -26      94.7  146.989167  13.278767  271.3  40.5  -720 0
2022-05-20T04:35:32   100038  SEQ        Calibration  Cal         Stay                      2022S1SEQUOIACommissioning     115.2712   -26       5.0  146.989167  13.278767   55.0  10.0  -720 0
